,date,prefecture,confirmed,tested,recovered,deaths,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
825,2020-04-17,Iwate,0,212.0,0.0,0.0,0.0,-12.0,4.0,25.0,-28.0,-5.0,5.0
826,2020-04-18,Iwate,0,212.0,0.0,0.0,0.0,-25.0,1.0,-26.0,-44.0,-11.0,9.0
827,2020-04-19,Iwate,0,234.0,0.0,0.0,0.0,-24.0,0.0,12.0,-46.0,-11.0,8.0
828,2020-04-20,Iwate,0,236.0,0.0,0.0,0.0,-18.0,-1.0,-23.0,-28.0,-6.0,6.0
829,2020-04-21,Iwate,0,242.0,0.0,0.0,0.0,-15.0,2.0,7.0,-26.0,-6.0,5.0
830,2020-04-22,Iwate,0,256.0,0.0,0.0,0.0,-15.0,4.0,-2.0,-30.0,-7.0,5.0
831,2020-04-23,Iwate,0,271.0,0.0,0.0,0.0,-19.0,1.0,-7.0,-33.0,-7.0,7.0
832,2020-04-24,Iwate,0,280.0,0.0,0.0,0.0,-19.0,2.0,-1.0,-35.0,-7.0,7.0
833,2020-04-25,Iwate,0,288.0,0.0,0.0,0.0,-25.0,4.0,8.0,-44.0,-16.0,10.0
834,2020-04-26,Iwate,0,300.0,0.0,0.0,0.0,-28.0,-1.0,4.0,-48.0,-17.0,10.0
835,2020-04-27,Iwate,0,302.0,0.0,0.0,0.0,-16.0,2.0,5.0,-31.0,-10.0,7.0
836,2020-04-28,Iwate,0,314.0,0.0,0.0,0.0,-12.0,5.0,13.0,-30.0,-10.0,5.0
837,2020-04-29,Iwate,0,314.0,0.0,0.0,0.0,-9.0,1.0,38.0,-53.0,-57.0,17.0
838,2020-04-30,Iwate,0,343.0,0.0,0.0,0.0,-12.0,5.0,21.0,-43.0,-19.0,10.0
839,2020-05-01,Iwate,0,343.0,0.0,0.0,0.0,-19.0,2.0,-4.0,-48.0,-23.0,14.0
840,2020-05-02,Iwate,0,350.0,0.0,0.0,0.0,-29.0,-3.0,19.0,-48.0,-22.0,11.0
841,2020-05-03,Iwate,0,363.0,0.0,0.0,0.0,-28.0,-3.0,27.0,-46.0,-23.0,8.0
842,2020-05-04,Iwate,0,,0.0,0.0,0.0,0.0,2.0,44.0,-48.0,-70.0,25.0
843,2020-05-05,Iwate,0,381.0,0.0,0.0,0.0,3.0,7.0,55.0,-46.0,-70.0,25.0
844,2020-05-06,Iwate,0,384.0,0.0,0.0,0.0,-8.0,0.0,11.0,-55.0,-68.0,25.0
845,2020-05-07,Iwate,0,387.0,0.0,0.0,0.0,-15.0,1.0,6.0,-34.0,-11.0,7.0
846,2020-05-08,Iwate,0,397.0,0.0,0.0,0.0,-18.0,-2.0,17.0,-35.0,-11.0,8.0
847,2020-05-09,Iwate,0,410.0,0.0,0.0,0.0,-23.0,-2.0,18.0,-40.0,-7.0,7.0
848,2020-03-18,Kagawa,1,122.0,0.0,0.0,1.0,-1.0,3.0,24.0,-12.0,-2.0,3.0
849,2020-03-19,Kagawa,1,128.0,0.0,0.0,1.0,6.0,5.0,26.0,-5.0,-3.0,2.0
850,2020-03-20,Kagawa,1,133.0,0.0,0.0,1.0,19.0,10.0,56.0,-12.0,-53.0,16.0
851,2020-03-21,Kagawa,1,142.0,0.0,0.0,1.0,-4.0,2.0,42.0,-3.0,-8.0,3.0
852,2020-03-22,Kagawa,1,147.0,0.0,0.0,1.0,-7.0,0.0,19.0,-15.0,-3.0,3.0
853,2020-03-23,Kagawa,1,157.0,0.0,0.0,1.0,1.0,0.0,29.0,-9.0,-1.0,2.0
854,2020-03-24,Kagawa,1,160.0,,,,2.0,2.0,34.0,-7.0,-2.0,3.0
855,2020-03-25,Kagawa,1,168.0,0.0,0.0,1.0,4.0,6.0,35.0,-8.0,-3.0,2.0
856,2020-03-26,Kagawa,1,191.0,0.0,0.0,1.0,4.0,5.0,25.0,-8.0,-3.0,3.0
857,2020-03-27,Kagawa,1,197.0,0.0,0.0,1.0,-3.0,0.0,-22.0,-18.0,-4.0,5.0
858,2020-03-28,Kagawa,1,197.0,0.0,0.0,1.0,-10.0,-1.0,-35.0,-26.0,-5.0,5.0
859,2020-03-29,Kagawa,1,212.0,0.0,0.0,1.0,-7.0,4.0,19.0,-22.0,-1.0,3.0
860,2020-03-30,Kagawa,1,243.0,0.0,0.0,1.0,0.0,4.0,0.0,-15.0,-3.0,4.0
861,2020-03-31,Kagawa,2,243.0,0.0,0.0,2.0,-1.0,3.0,19.0,-13.0,-4.0,4.0
862,2020-04-01,Kagawa,2,243.0,0.0,0.0,2.0,-13.0,-6.0,-33.0,-26.0,-6.0,6.0
863,2020-04-02,Kagawa,2,304.0,0.0,0.0,2.0,-4.0,5.0,22.0,-17.0,-6.0,4.0
864,2020-04-03,Kagawa,2,344.0,0.0,0.0,2.0,-8.0,2.0,22.0,-22.0,-6.0,4.0
865,2020-04-04,Kagawa,2,344.0,0.0,0.0,2.0,-12.0,6.0,41.0,-26.0,-5.0,4.0
866,2020-04-05,Kagawa,2,344.0,0.0,0.0,2.0,-14.0,6.0,46.0,-33.0,-6.0,5.0
867,2020-04-06,Kagawa,2,371.0,0.0,0.0,2.0,-6.0,2.0,30.0,-19.0,-4.0,3.0
868,2020-04-07,Kagawa,2,398.0,0.0,0.0,2.0,-4.0,6.0,25.0,-20.0,-8.0,4.0
869,2020-04-08,Kagawa,3,415.0,0.0,0.0,3.0,-10.0,3.0,13.0,-23.0,-7.0,4.0
870,2020-04-09,Kagawa,3,441.0,0.0,0.0,3.0,-12.0,2.0,6.0,-24.0,-6.0,5.0
871,2020-04-10,Kagawa,4,480.0,0.0,0.0,4.0,-13.0,3.0,2.0,-29.0,-5.0,5.0
872,2020-04-11,Kagawa,4,480.0,1.0,0.0,3.0,-19.0,6.0,9.0,-39.0,-15.0,7.0
873,2020-04-12,Kagawa,8,480.0,1.0,0.0,7.0,-34.0,-6.0,-65.0,-63.0,-14.0,11.0
874,2020-04-13,Kagawa,16,546.0,1.0,0.0,15.0,-28.0,-10.0,-43.0,-40.0,-8.0,9.0
875,2020-04-14,Kagawa,20,637.0,1.0,0.0,19.0,-16.0,4.0,7.0,-31.0,-8.0,6.0
876,2020-04-15,Kagawa,20,721.0,1.0,0.0,19.0,-18.0,9.0,4.0,-35.0,-10.0,7.0
877,2020-04-16,Kagawa,21,833.0,1.0,0.0,20.0,-19.0,2.0,4.0,-33.0,-10.0,8.0
878,2020-04-17,Kagawa,24,967.0,1.0,0.0,23.0,-24.0,0.0,-18.0,-42.0,-11.0,9.0
879,2020-04-18,Kagawa,24,967.0,1.0,0.0,23.0,-35.0,-2.0,-39.0,-54.0,-16.0,12.0
880,2020-04-19,Kagawa,25,967.0,1.0,0.0,24.0,-38.0,-2.0,-10.0,-56.0,-16.0,10.0
881,2020-04-20,Kagawa,26,967.0,1.0,0.0,25.0,-26.0,-2.0,-15.0,-42.0,-11.0,9.0
882,2020-04-21,Kagawa,26,1273.0,1.0,0.0,25.0,-27.0,-1.0,-3.0,-41.0,-14.0,10.0
883,2020-04-22,Kagawa,26,1350.0,2.0,0.0,24.0,-28.0,-3.0,-11.0,-46.0,-16.0,10.0
884,2020-04-23,Kagawa,28,1393.0,4.0,0.0,24.0,-30.0,-3.0,-21.0,-44.0,-15.0,11.0
885,2020-04-24,Kagawa,28,1427.0,4.0,0.0,24.0,-30.0,-1.0,-25.0,-47.0,-15.0,11.0
886,2020-04-25,Kagawa,28,1427.0,5.0,0.0,23.0,-38.0,0.0,-19.0,-55.0,-21.0,12.0
887,2020-04-26,Kagawa,28,1427.0,5.0,0.0,23.0,-43.0,-8.0,-25.0,-63.0,-22.0,12.0
888,2020-04-27,Kagawa,28,1512.0,5.0,0.0,23.0,-27.0,-3.0,-5.0,-43.0,-15.0,10.0
889,2020-04-28,Kagawa,28,1537.0,6.0,0.0,22.0,-25.0,3.0,-2.0,-42.0,-17.0,9.0
890,2020-04-29,Kagawa,28,1537.0,7.0,0.0,21.0,-23.0,0.0,15.0,-60.0,-63.0,20.0
891,2020-04-30,Kagawa,28,1613.0,7.0,0.0,21.0,-24.0,5.0,-8.0,-45.0,-22.0,12.0
892,2020-05-01,Kagawa,28,1643.0,7.0,0.0,21.0,-29.0,-1.0,-12.0,-50.0,-26.0,15.0
893,2020-05-02,Kagawa,28,1643.0,7.0,0.0,21.0,-42.0,-4.0,-22.0,-57.0,-26.0,13.0
894,2020-05-03,Kagawa,28,1711.0,9.0,0.0,19.0,-48.0,-13.0,-56.0,-72.0,-28.0,14.0
895,2020-05-04,Kagawa,28,,11.0,0.0,17.0,-22.0,-2.0,21.0,-62.0,-70.0,27.0
896,2020-05-05,Kagawa,28,1731.0,11.0,0.0,17.0,-20.0,3.0,32.0,-61.0,-71.0,27.0
897,2020-05-06,Kagawa,28,1739.0,11.0,0.0,17.0,-28.0,-3.0,6.0,-64.0,-68.0,27.0
898,2020-05-07,Kagawa,28,1753.0,12.0,0.0,16.0,-24.0,-1.0,-8.0,-43.0,-14.0,10.0
899,2020-05-08,Kagawa,28,1787.0,13.0,0.0,15.0,-26.0,-2.0,-7.0,-46.0,-14.0,11.0
900,2020-05-09,Kagawa,28,1820.0,15.0,0.0,13.0,-32.0,-4.0,-33.0,-56.0,-12.0,11.0
901,2020-03-18,Kagoshima,0,,0.0,0.0,0.0,0.0,1.0,8.0,-10.0,-1.0,2.0
902,2020-03-19,Kagoshima,0,171.0,0.0,0.0,0.0,8.0,4.0,0.0,-6.0,-1.0,1.0
903,2020-03-20,Kagoshima,0,171.0,0.0,0.0,0.0,19.0,5.0,49.0,-8.0,-44.0,11.0
904,2020-03-21,Kagoshima,0,171.0,0.0,0.0,0.0,-2.0,4.0,31.0,-6.0,-5.0,2.0
905,2020-03-22,Kagoshima,0,171.0,0.0,0.0,0.0,-7.0,-2.0,-29.0,-19.0,0.0,4.0
906,2020-03-23,Kagoshima,0,193.0,0.0,0.0,0.0,1.0,1.0,20.0,-8.0,0.0,2.0
907,2020-03-24,Kagoshima,0,196.0,,,,4.0,5.0,17.0,-9.0,-4.0,2.0
908,2020-03-25,Kagoshima,0,208.0,0.0,0.0,0.0,6.0,6.0,16.0,-4.0,-1.0,1.0
909,2020-03-26,Kagoshima,1,215.0,0.0,0.0,1.0,3.0,5.0,-11.0,-10.0,-3.0,2.0
910,2020-03-27,Kagoshima,1,219.0,0.0,0.0,1.0,-4.0,0.0,-19.0,-19.0,-4.0,4.0
911,2020-03-28,Kagoshima,1,219.0,0.0,0.0,1.0,-8.0,0.0,-24.0,-20.0,-4.0,5.0
912,2020-03-29,Kagoshima,1,219.0,0.0,0.0,1.0,-5.0,4.0,16.0,-15.0,4.0,2.0
913,2020-03-30,Kagoshima,1,263.0,0.0,0.0,1.0,-3.0,-2.0,-26.0,-16.0,-6.0,5.0
914,2020-03-31,Kagoshima,1,265.0,0.0,0.0,1.0,2.0,7.0,3.0,-13.0,-6.0,3.0
915,2020-04-01,Kagoshima,2,265.0,0.0,0.0,2.0,-6.0,1.0,-12.0,-21.0,-5.0,4.0
916,2020-04-02,Kagoshima,3,308.0,0.0,0.0,3.0,-4.0,3.0,23.0,-19.0,-6.0,3.0
917,2020-04-03,Kagoshima,3,346.0,0.0,0.0,3.0,-9.0,1.0,15.0,-23.0,-6.0,4.0
918,2020-04-04,Kagoshima,3,346.0,0.0,0.0,3.0,-11.0,4.0,17.0,-27.0,-5.0,5.0
919,2020-04-05,Kagoshima,3,346.0,0.0,0.0,3.0,-10.0,7.0,29.0,-27.0,-4.0,5.0
920,2020-04-06,Kagoshima,3,414.0,0.0,0.0,3.0,-3.0,5.0,22.0,-19.0,-8.0,4.0
921,2020-04-07,Kagoshima,3,449.0,0.0,0.0,3.0,-9.0,5.0,10.0,-21.0,-7.0,4.0
922,2020-04-08,Kagoshima,3,483.0,0.0,0.0,3.0,-11.0,1.0,11.0,-21.0,-6.0,3.0
923,2020-04-09,Kagoshima,3,483.0,0.0,0.0,3.0,-12.0,2.0,9.0,-23.0,-7.0,4.0
924,2020-04-10,Kagoshima,3,523.0,0.0,0.0,3.0,-12.0,2.0,8.0,-28.0,-5.0,4.0
925,2020-04-11,Kagoshima,4,523.0,0.0,0.0,4.0,-13.0,7.0,10.0,-34.0,-9.0,6.0
926,2020-04-12,Kagoshima,4,523.0,0.0,0.0,4.0,-21.0,-1.0,-41.0,-48.0,-10.0,9.0
927,2020-04-13,Kagoshima,4,614.0,0.0,0.0,4.0,-15.0,-1.0,-13.0,-29.0,-4.0,5.0
928,2020-04-14,Kagoshima,4,628.0,0.0,0.0,4.0,-15.0,2.0,3.0,-26.0,-5.0,4.0
929,2020-04-15,Kagoshima,4,699.0,0.0,0.0,4.0,-10.0,6.0,0.0,-25.0,-5.0,4.0
930,2020-04-16,Kagoshima,4,657.0,1.0,0.0,3.0,-10.0,4.0,6.0,-26.0,-6.0,4.0
931,2020-04-17,Kagoshima,6,732.0,1.0,0.0,5.0,-16.0,1.0,-11.0,-32.0,-6.0,6.0
932,2020-04-18,Kagoshima,7,734.0,1.0,0.0,6.0,-19.0,4.0,-9.0,-43.0,-9.0,8.0
933,2020-04-19,Kagoshima,8,734.0,1.0,0.0,7.0,-27.0,-3.0,-23.0,-51.0,-11.0,9.0
934,2020-04-20,Kagoshima,10,841.0,1.0,0.0,9.0,-19.0,-2.0,-9.0,-37.0,-6.0,6.0
935,2020-04-21,Kagoshima,10,852.0,2.0,0.0,8.0,-21.0,1.0,-12.0,-39.0,-9.0,6.0
936,2020-04-22,Kagoshima,10,895.0,2.0,0.0,8.0,-23.0,-2.0,-16.0,-42.0,-10.0,7.0
937,2020-04-23,Kagoshima,10,1017.0,2.0,0.0,8.0,-24.0,-2.0,-16.0,-44.0,-11.0,8.0
938,2020-04-24,Kagoshima,10,1109.0,3.0,0.0,7.0,-23.0,0.0,-12.0,-46.0,-10.0,9.0
939,2020-04-25,Kagoshima,10,1109.0,3.0,0.0,7.0,-30.0,2.0,-13.0,-50.0,-17.0,11.0
940,2020-04-26,Kagoshima,10,1109.0,3.0,0.0,7.0,-35.0,-4.0,-20.0,-55.0,-19.0,11.0
941,2020-04-27,Kagoshima,10,1176.0,4.0,0.0,6.0,-23.0,-1.0,-3.0,-41.0,-12.0,8.0
942,2020-04-28,Kagoshima,10,1199.0,4.0,0.0,6.0,-20.0,4.0,-2.0,-42.0,-14.0,7.0
943,2020-04-29,Kagoshima,10,1199.0,4.0,0.0,6.0,-18.0,-2.0,11.0,-52.0,-54.0,16.0
944,2020-04-30,Kagoshima,10,1260.0,4.0,0.0,6.0,-21.0,4.0,0.0,-43.0,-16.0,9.0
945,2020-05-01,Kagoshima,10,1287.0,4.0,0.0,6.0,-25.0,0.0,-5.0,-48.0,-19.0,11.0
946,2020-05-02,Kagoshima,10,1287.0,4.0,0.0,6.0,-33.0,-1.0,-16.0,-51.0,-20.0,12.0
947,2020-05-03,Kagoshima,10,1287.0,4.0,0.0,6.0,-38.0,-8.0,-52.0,-64.0,-25.0,13.0
948,2020-05-04,Kagoshima,10,,4.0,0.0,6.0,-12.0,0.0,18.0,-50.0,-63.0,22.0
949,2020-05-05,Kagoshima,10,1287.0,4.0,0.0,6.0,-12.0,3.0,18.0,-50.0,-63.0,21.0
950,2020-05-06,Kagoshima,10,1287.0,5.0,0.0,5.0,-21.0,-3.0,-1.0,-56.0,-60.0,22.0
951,2020-05-07,Kagoshima,10,1378.0,5.0,0.0,5.0,-20.0,0.0,-10.0,-41.0,-9.0,7.0
952,2020-05-08,Kagoshima,11,1446.0,7.0,,,-21.0,-1.0,-8.0,-43.0,-9.0,8.0
953,2020-05-09,Kagoshima,11,1213.0,,,,-23.0,0.0,-21.0,-50.0,-7.0,9.0
954,2020-03-18,Kanagawa,59,,6.0,4.0,49.0,-4.0,5.0,38.0,-14.0,-6.0,4.0
955,2020-03-19,Kanagawa,64,,6.0,4.0,54.0,3.0,7.0,23.0,-11.0,-7.0,4.0
956,2020-03-20,Kanagawa,65,,6.0,4.0,55.0,6.0,10.0,71.0,-37.0,-59.0,19.0
957,2020-03-21,Kanagawa,68,,12.0,4.0,52.0,-6.0,6.0,40.0,-16.0,-8.0,4.0
958,2020-03-22,Kanagawa,74,,14.0,4.0,56.0,-10.0,3.0,29.0,-16.0,-4.0,3.0
959,2020-03-23,Kanagawa,75,,17.0,4.0,54.0,-8.0,-3.0,-3.0,-13.0,-6.0,5.0
960,2020-03-24,Kanagawa,80,69.0,,,,-1.0,4.0,20.0,-13.0,-7.0,5.0
961,2020-03-25,Kanagawa,84,74.0,17.0,4.0,63.0,0.0,11.0,42.0,-12.0,-6.0,4.0
962,2020-03-26,Kanagawa,89,218.0,18.0,4.0,67.0,2.0,25.0,40.0,-13.0,-8.0,4.0
963,2020-03-27,Kanagawa,95,276.0,18.0,4.0,73.0,-9.0,13.0,10.0,-19.0,-11.0,8.0
964,2020-03-28,Kanagawa,104,276.0,20.0,5.0,79.0,-32.0,-1.0,-16.0,-40.0,-16.0,11.0
965,2020-03-29,Kanagawa,107,276.0,20.0,5.0,82.0,-55.0,-31.0,-66.0,-55.0,-23.0,13.0
966,2020-03-30,Kanagawa,115,476.0,20.0,6.0,89.0,-11.0,7.0,-3.0,-22.0,-13.0,8.0
967,2020-03-31,Kanagawa,120,614.0,27.0,6.0,87.0,-9.0,9.0,7.0,-22.0,-12.0,8.0
968,2020-04-01,Kanagawa,138,614.0,28.0,6.0,104.0,-27.0,-11.0,-42.0,-27.0,-16.0,11.0
969,2020-04-02,Kanagawa,153,954.0,28.0,6.0,119.0,-13.0,13.0,31.0,-25.0,-17.0,10.0
970,2020-04-03,Kanagawa,181,1099.0,32.0,6.0,143.0,-16.0,10.0,34.0,-26.0,-17.0,11.0
971,2020-04-04,Kanagawa,197,1099.0,32.0,6.0,159.0,-26.0,8.0,28.0,-40.0,-19.0,11.0
972,2020-04-05,Kanagawa,226,1100.0,32.0,6.0,188.0,-34.0,1.0,-3.0,-48.0,-20.0,10.0
973,2020-04-06,Kanagawa,261,1799.0,32.0,6.0,223.0,-13.0,11.0,25.0,-25.0,-18.0,10.0
974,2020-04-07,Kanagawa,279,1996.0,35.0,7.0,237.0,-15.0,8.0,15.0,-30.0,-21.0,12.0
975,2020-04-08,Kanagawa,327,2203.0,37.0,6.0,284.0,-30.0,2.0,27.0,-39.0,-27.0,15.0
976,2020-04-09,Kanagawa,375,2203.0,37.0,6.0,332.0,-30.0,4.0,18.0,-42.0,-30.0,17.0
977,2020-04-10,Kanagawa,425,2600.0,44.0,6.0,375.0,-32.0,7.0,14.0,-43.0,-31.0,18.0
978,2020-04-11,Kanagawa,465,2604.0,44.0,6.0,415.0,-37.0,4.0,10.0,-52.0,-30.0,15.0
979,2020-04-12,Kanagawa,478,2604.0,44.0,7.0,427.0,-47.0,-8.0,-20.0,-60.0,-31.0,13.0
980,2020-04-13,Kanagawa,572,3116.0,55.0,12.0,505.0,-51.0,-28.0,-60.0,-51.0,-36.0,21.0
981,2020-04-14,Kanagawa,594,3306.0,55.0,14.0,525.0,-27.0,12.0,27.0,-46.0,-36.0,19.0
982,2020-04-15,Kanagawa,614,3476.0,55.0,15.0,544.0,-30.0,10.0,39.0,-46.0,-37.0,19.0
983,2020-04-16,Kanagawa,673,3682.0,55.0,16.0,602.0,-33.0,7.0,18.0,-49.0,-38.0,20.0
984,2020-04-17,Kanagawa,710,3888.0,54.0,17.0,639.0,-35.0,10.0,13.0,-49.0,-38.0,22.0
985,2020-04-18,Kanagawa,754,3911.0,68.0,16.0,670.0,-61.0,-27.0,-60.0,-66.0,-38.0,20.0
986,2020-04-19,Kanagawa,784,3912.0,73.0,17.0,694.0,-41.0,4.0,31.0,-52.0,-29.0,12.0
987,2020-04-20,Kanagawa,802,3912.0,88.0,19.0,695.0,-47.0,-16.0,-50.0,-52.0,-39.0,22.0
988,2020-04-21,Kanagawa,816,4745.0,91.0,19.0,706.0,-34.0,7.0,24.0,-49.0,-39.0,20.0
989,2020-04-22,Kanagawa,841,4628.0,111.0,23.0,707.0,-40.0,-3.0,18.0,-51.0,-40.0,21.0
990,2020-04-23,Kanagawa,880,4828.0,114.0,24.0,742.0,-39.0,2.0,17.0,-51.0,-40.0,21.0
991,2020-04-24,Kanagawa,912,5075.0,123.0,24.0,765.0,-40.0,4.0,16.0,-50.0,-39.0,22.0
992,2020-04-25,Kanagawa,943,5075.0,120.0,25.0,798.0,-46.0,-2.0,-1.0,-55.0,-33.0,16.0
993,2020-04-26,Kanagawa,959,5075.0,120.0,26.0,813.0,-50.0,-10.0,-4.0,-58.0,-33.0,14.0
994,2020-04-27,Kanagawa,965,5439.0,122.0,27.0,816.0,-42.0,-9.0,-15.0,-50.0,-39.0,21.0
995,2020-04-28,Kanagawa,975,5536.0,150.0,29.0,796.0,-32.0,6.0,12.0,-49.0,-41.0,20.0
996,2020-04-29,Kanagawa,1002,5536.0,150.0,31.0,821.0,-34.0,-3.0,51.0,-67.0,-71.0,28.0
997,2020-04-30,Kanagawa,1028,5871.0,168.0,32.0,828.0,-35.0,9.0,26.0,-50.0,-45.0,23.0
998,2020-05-01,Kanagawa,1042,6002.0,172.0,32.0,838.0,-39.0,4.0,23.0,-52.0,-47.0,25.0
999,2020-05-02,Kanagawa,1060,6002.0,177.0,33.0,850.0,-48.0,-4.0,1.0,-56.0,-37.0,17.0
1000,2020-05-03,Kanagawa,1101,6002.0,184.0,35.0,882.0,-49.0,-6.0,0.0,-56.0,-35.0,13.0
1001,2020-05-04,Kanagawa,1111,,185.0,40.0,886.0,-39.0,-10.0,-7.0,-70.0,-77.0,34.0
1002,2020-05-05,Kanagawa,1125,6002.0,185.0,41.0,899.0,-31.0,4.0,46.0,-68.0,-77.0,33.0
1003,2020-05-06,Kanagawa,1132,6002.0,188.0,43.0,901.0,-46.0,-17.0,-15.0,-72.0,-76.0,34.0
1004,2020-05-07,Kanagawa,1145,6913.0,188.0,44.0,913.0,-36.0,6.0,18.0,-45.0,-37.0,20.0
1005,2020-05-08,Kanagawa,1150,1947.0,645.0,47.0,458.0,-39.0,3.0,23.0,-47.0,-38.0,22.0
1006,2020-05-09,Kanagawa,1158,1610.0,458.0,30.0,670.0,-43.0,-2.0,-4.0,-51.0,-27.0,15.0
1007,2020-03-18,Kochi,12,267.0,6.0,0.0,6.0,-4.0,0.0,19.0,-11.0,-4.0,3.0
1008,2020-03-19,Kochi,12,270.0,11.0,0.0,1.0,4.0,3.0,9.0,-5.0,-3.0,2.0
1009,2020-03-20,Kochi,12,270.0,11.0,0.0,1.0,15.0,9.0,62.0,4.0,-47.0,13.0
1010,2020-03-21,Kochi,12,272.0,11.0,0.0,1.0,-4.0,3.0,40.0,4.0,-6.0,3.0
1011,2020-03-22,Kochi,12,279.0,11.0,0.0,1.0,-6.0,0.0,15.0,-3.0,-1.0,3.0
1012,2020-03-23,Kochi,12,281.0,11.0,0.0,1.0,3.0,0.0,20.0,-9.0,-2.0,3.0
1013,2020-03-24,Kochi,12,307.0,,,,2.0,3.0,35.0,-7.0,-3.0,3.0
1014,2020-03-25,Kochi,12,313.0,11.0,0.0,1.0,6.0,2.0,25.0,-6.0,-4.0,2.0
1015,2020-03-26,Kochi,12,314.0,11.0,0.0,1.0,3.0,4.0,16.0,-6.0,-5.0,3.0
1016,2020-03-27,Kochi,13,332.0,11.0,0.0,2.0,-5.0,-4.0,-23.0,-19.0,-6.0,6.0
1017,2020-03-28,Kochi,13,342.0,12.0,0.0,1.0,-9.0,-3.0,-25.0,-21.0,-5.0,5.0
1018,2020-03-29,Kochi,14,353.0,12.0,0.0,2.0,-3.0,3.0,23.0,-7.0,0.0,2.0
1019,2020-03-30,Kochi,15,359.0,12.0,0.0,3.0,0.0,0.0,-6.0,-13.0,-3.0,4.0
1020,2020-03-31,Kochi,17,389.0,12.0,0.0,5.0,-1.0,2.0,3.0,-15.0,-4.0,4.0
1021,2020-04-01,Kochi,20,389.0,12.0,0.0,8.0,-12.0,-4.0,-22.0,-24.0,-9.0,5.0
1022,2020-04-02,Kochi,21,417.0,12.0,0.0,9.0,-6.0,2.0,24.0,-11.0,-9.0,4.0
1023,2020-04-03,Kochi,21,454.0,12.0,0.0,9.0,-11.0,0.0,17.0,-16.0,-8.0,5.0
1024,2020-04-04,Kochi,24,482.0,12.0,0.0,12.0,-15.0,2.0,20.0,-17.0,-4.0,5.0
1025,2020-04-05,Kochi,31,498.0,12.0,0.0,19.0,-14.0,2.0,18.0,-18.0,-7.0,5.0
1026,2020-04-06,Kochi,34,565.0,12.0,0.0,22.0,-10.0,1.0,17.0,-20.0,-5.0,4.0
1027,2020-04-07,Kochi,36,591.0,12.0,0.0,24.0,-9.0,3.0,20.0,-15.0,-11.0,5.0
1028,2020-04-08,Kochi,37,646.0,12.0,0.0,25.0,-16.0,-2.0,12.0,-21.0,-9.0,5.0
1029,2020-04-09,Kochi,47,709.0,12.0,0.0,35.0,-17.0,-1.0,5.0,-18.0,-8.0,5.0
1030,2020-04-10,Kochi,52,781.0,12.0,0.0,40.0,-20.0,2.0,-3.0,-27.0,-8.0,7.0
1031,2020-04-11,Kochi,54,814.0,13.0,0.0,41.0,-29.0,-1.0,-9.0,-32.0,-18.0,10.0
1032,2020-04-12,Kochi,60,814.0,14.0,0.0,46.0,-42.0,-18.0,-64.0,-56.0,-18.0,13.0
1033,2020-04-13,Kochi,60,913.0,16.0,0.0,44.0,-24.0,-6.0,-21.0,-33.0,-8.0,8.0
1034,2020-04-14,Kochi,60,935.0,16.0,0.0,44.0,-21.0,-4.0,9.0,-29.0,-11.0,8.0
1035,2020-04-15,Kochi,62,1007.0,16.0,0.0,46.0,-20.0,1.0,6.0,-28.0,-12.0,7.0
1036,2020-04-16,Kochi,62,1039.0,18.0,1.0,43.0,-21.0,-1.0,8.0,-25.0,-12.0,7.0
1037,2020-04-17,Kochi,63,1039.0,18.0,1.0,44.0,-28.0,-4.0,-13.0,-35.0,-12.0,10.0
1038,2020-04-18,Kochi,64,1084.0,18.0,1.0,45.0,-36.0,-7.0,-26.0,-39.0,-15.0,11.0
1039,2020-04-19,Kochi,68,1131.0,18.0,1.0,49.0,-37.0,-11.0,-12.0,-37.0,-17.0,10.0
1040,2020-04-20,Kochi,69,1167.0,22.0,2.0,45.0,-26.0,-5.0,-10.0,-30.0,-10.0,9.0
1041,2020-04-21,Kochi,69,1181.0,22.0,2.0,45.0,-27.0,-5.0,7.0,-30.0,-15.0,9.0
1042,2020-04-22,Kochi,70,1230.0,28.0,2.0,40.0,-29.0,-8.0,-4.0,-32.0,-17.0,10.0
1043,2020-04-23,Kochi,71,1260.0,28.0,2.0,41.0,-30.0,-7.0,-8.0,-32.0,-17.0,10.0
1044,2020-04-24,Kochi,71,1294.0,28.0,2.0,41.0,-33.0,-4.0,-7.0,-34.0,-16.0,11.0
1045,2020-04-25,Kochi,72,1302.0,28.0,2.0,42.0,-38.0,-7.0,-13.0,-42.0,-19.0,12.0
1046,2020-04-26,Kochi,73,1344.0,28.0,2.0,43.0,-41.0,-12.0,-19.0,-46.0,-20.0,11.0
1047,2020-04-27,Kochi,73,1362.0,28.0,2.0,43.0,-27.0,-6.0,-3.0,-34.0,-15.0,10.0
1048,2020-04-28,Kochi,73,1368.0,28.0,3.0,42.0,-25.0,-2.0,9.0,-29.0,-17.0,9.0
1049,2020-04-29,Kochi,74,1398.0,28.0,3.0,43.0,-24.0,-9.0,9.0,-45.0,-55.0,16.0
1050,2020-04-30,Kochi,74,1439.0,28.0,3.0,43.0,-28.0,-2.0,0.0,-36.0,-19.0,10.0
1051,2020-05-01,Kochi,74,1446.0,49.0,3.0,22.0,-31.0,-2.0,-3.0,-40.0,-20.0,12.0
